Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
2916	-2360.814	-2431.454	70.63962	0.208793	0.123206	0.0821842	0.0563783	0.0762609	0.217851	0.0605951	0.00542643	0.0861132	0.041766	0.0691637	0.225813	0.0391779	0.0288247	0.00460329	0.0391404	0.0212077	0.11068	0.0569367	0.0638061	0.0236136	0.0496588	0.033793	0.0214901	0.0315765	0.0111487	0.0133931	0.00648778	0.0676693	0.00292209	0.0220294	0.0326079	0.0112656	0.207469	0.0209051	0.0780314	0.00975768	0.0146994	0.0920054	0.0214003	0.0652442	0.00367742	0.0302566	0.0163319	0.241219	0.0115359	0.025092	0.0202236	0.0201271	0.020168	0.0351867	0.375304	1.36441	0.196174	0.451877	0.780499	1.28123	2.21299	5.09751	1.177699	0.160456	0.072525	0.0427961	0.0285469	0.0195832	0.0264894	0.0756712	0.0210479	0.00188489	0.0299117	0.0145075	0.0240242	0.0784369	0.0136086	0.0100124	0.00159897	0.0135955	0.00736655	0.0384452	0.0197771	0.0221632	0.00820227	0.0172491	0.0117381	0.00746464	0.0109682	0.00387255	0.00465212	0.00225355	0.0235051	0.001015	0.00765198	0.0113264	0.00391314	0.072065	0.00726145	0.0271044	0.00338936	0.00510589	0.0319584	0.00743347	0.0226628	0.00127736	0.0105097	0.00567294	0.0837882	0.00400703	0.00871579	0.00702474	0.00699121	0.0070054	0.0122222	2.878916
2952	-2364.04	-2432.631	68.59116	0.134841	0.114509	0.0561116	0.0979188	0.165717	0.303043	0.00870109	0.069081	0.158894	0.0719114	0.0966435	0.259266	0.0444925	0.0254165	0.00733924	0.0064464	0.0158121	0.183953	0.0593203	0.0579159	0.0456296	0.0408646	0.0273263	0.112553	0.0568685	0.0302025	0.00305915	0.0190049	0.0084655	0.000311699	0.0279639	0.045796	0.0346594	0.063695	0.00506515	0.0112126	0.0162388	0.0149537	0.0758155	0.0220826	0.0601898	0.0709605	0.304642	0.00767122	0.0287095	0.134271	0.00482798	0.0263787	0.281413	0.439834	0.0532229	0.511644	1.28487	0.225988	0.484157	0.797483	1.25395	2.06545	4.42501	1.075401	0.2322866	0.033616	0.0285472	0.0139886	0.0244112	0.0413134	0.0755487	0.00216919	0.0172219	0.0396124	0.0179276	0.0240933	0.0646352	0.011092	0.00633634	0.00182968	0.00160709	0.00394197	0.0458595	0.0147886	0.0144385	0.0113755	0.0101876	0.00681245	0.0280595	0.0141774	0.0075295	0.000762649	0.00473793	0.00211045	7.77068e-05	0.00697142	0.011417	0.00864061	0.0158792	0.00126275	0.00279531	0.00404834	0.00372797	0.0189008	0.0055052	0.0150053	0.0176905	0.0759474	0.00191244	0.00715728	0.0334738	0.00120362	0.00657622	0.0701563	0.109651	0.0132685	4.011223
2988	-2356.305	-2427.408	71.10297	0.1247	0.0967903	0.0540928	0.0482791	0.0701148	0.154873	0.00166485	0.0319306	0.0644206	0.0534707	0.0689392	0.133825	0.0340973	0.0191603	0.00534349	0.0207836	0.0196844	0.0841395	0.0384931	0.0364114	0.0134838	0.0206766	0.0237055	0.0207197	0.0424334	0.0162072	0.007462	0.00981076	0.00446681	0.00533829	0.049707	0.0196959	0.029112	0.0435929	0.0123692	0.00288635	0.0141463	0.024141	0.0768063	0.0216046	0.0128987	0.0877424	0.142006	0.00480537	0.0147229	0.0221996	0.00866314	0.00592286	0.248387	0.199557	0.0407724	0.518763	1.28072	0.177497	0.430357	0.768708	1.30088	2.32365	5.63389	1.250042	0.2362821	0.0518019	0.0402077	0.0224707	0.0200557	0.0291264	0.0643358	0.000691595	0.0132643	0.026761	0.0222123	0.0286381	0.0555923	0.0141644	0.00795939	0.00221974	0.00863371	0.00817711	0.0349525	0.0159904	0.0151257	0.00560129	0.00858927	0.00984753	0.00860719	0.0176273	0.00673266	0.00309979	0.00407549	0.00185556	0.00221758	0.0206488	0.00818188	0.0120934	0.0181089	0.0051383	0.00119902	0.0058765	0.0100284	0.0319062	0.00897478	0.00535824	0.0364491	0.0589906	0.0019962	0.00611606	0.00922195	0.00359876	0.00246042	0.103183	0.0828981	0.0169373	2.407257
3024	-2364.406	-2434.621	70.21476	0.158914	0.0969996	0.0729547	0.0472212	0.0814389	0.163952	0.0629199	0.0724205	0.127299	0.0491014	0.0810448	0.155883	0.0553775	0.0180433	0.0066626	0.0229691	0.0232156	0.132659	0.0196932	0.0711657	0.0226654	0.0446016	0.0172949	0.0673691	0.0373636	0.0046021	0.00493032	0.030225	0.0118353	0.0241416	0.0317983	0.00941571	0.0493877	0.0568342	0.081199	0.00151435	0.0160007	0.0180843	0.0989163	0.0458052	0.0507337	0.031503	0.0583647	0.0521414	0.00954993	0.0202376	0.00723	0.00657494	0.268898	0.228902	0.0425152	0.444562	1.32401	0.157291	0.405724	0.754702	1.32503	2.46473	6.35762	1.337428	0.1958662	0.0534961	0.0326535	0.0245591	0.0158963	0.0274152	0.055192	0.0211811	0.0243793	0.0428532	0.0165293	0.0272826	0.052476	0.0186421	0.00607403	0.00224287	0.00773221	0.0078152	0.0446577	0.00662944	0.0239569	0.00762999	0.0150145	0.00582208	0.0226789	0.0125779	0.00154923	0.00165972	0.0101748	0.00398419	0.00812692	0.0107044	0.00316966	0.0166257	0.0191324	0.0273345	0.000509783	0.00538641	0.00608782	0.0332988	0.0154197	0.0170788	0.010605	0.0196477	0.0175527	0.00321485	0.00681271	0.00243388	0.00221336	0.0905205	0.0770567	0.0143121	2.970569
3060	-2347.878	-2419.475	71.59685	0.109752	0.115466	0.0394482	0.0519673	0.0546009	0.0881411	0.0377085	0.0178774	0.0476756	0.0396359	0.0472149	0.0976945	0.0212709	0.026287	0.00324765	0.0226163	0.0195654	0.0863363	0.0271051	0.034479	0.0150556	0.0255421	0.00977221	0.0357919	0.0229098	0.00554027	0.00890709	0.0144783	0.0160533	0.00868323	0.026639	0.00128231	0.0161873	0.0184139	0.056789	0.00345741	0.005751	0.00563998	0.0383709	0.0174063	0.0189456	0.038013	0.0567772	0.00680203	0.00724155	0.00604165	0.0092762	0.00697589	0.213288	0.172651	0.0296893	0.54233	1.26697	0.127576	0.366337	0.731036	1.36792	2.72973	7.83849	1.488832	0.2496969	0.0575682	0.0605654	0.0206919	0.0272585	0.0286399	0.0462328	0.0197793	0.00937727	0.0250074	0.0207903	0.0247657	0.0512439	0.0111573	0.0137884	0.0017035	0.011863	0.0102627	0.0452861	0.0142175	0.0180854	0.00789714	0.0133976	0.00512583	0.018774	0.0120169	0.00290605	0.00467205	0.00759433	0.00842045	0.00455463	0.013973	0.000672613	0.00849074	0.00965868	0.0297876	0.00181352	0.00301658	0.00295835	0.0201268	0.00913018	0.00993758	0.019939	0.0297815	0.00356788	0.00379842	0.00316904	0.00486566	0.00365908	0.111877	0.0905609	0.015573	1.906462
3096	-2356.59	-2426.373	69.78264	0.102976	0.132839	0.0446396	0.118628	0.115938	0.249728	0.0834986	0.0159237	0.0901522	0.0437086	0.0721311	0.227127	0.0329786	0.037839	0.016809	0.0608879	0.0245634	0.0414609	0.0599164	0.0295428	0.0192481	0.0298612	0.015034	0.00703187	0.0424693	0.0210276	0.00872809	0.00733038	0.00497832	0.0256707	0.0340289	1.49894e-05	0.0606015	0.0346458	0.0598818	0.112932	0.0370597	0.00976009	0.0839098	0.0722364	0.329329	0.00305057	0.00258701	0.00279428	0.0790399	0.00885115	0.0542196	0.332886	0.0673256	0.0132294	0.0191554	0.502496	1.29021	0.167007	0.417759	0.761616	1.313	2.39372	5.98777	1.29409	0.2271896	0.032178	0.0415094	0.013949	0.037069	0.0362283	0.0780351	0.0260916	0.00497584	0.0281707	0.0136581	0.0225395	0.0709726	0.0103051	0.0118239	0.00525246	0.0190262	0.00767557	0.0129557	0.0187226	0.00923152	0.00601466	0.00933101	0.00469781	0.00219732	0.0132708	0.0065707	0.00272735	0.00229059	0.00155562	0.00802158	0.0106333	4.68387e-06	0.0189367	0.0108261	0.0187118	0.0352889	0.0115804	0.00304983	0.0262201	0.0225724	0.102909	0.000953242	0.000808388	0.000873155	0.0246984	0.00276581	0.0169425	0.10402	0.0210379	0.00413393	0.00598569	3.200207
3132	-2359.501	-2430.844	71.34263	0.215598	0.0796458	0.0505388	0.0238673	0.0606312	0.135281	0.0588221	0.00816651	0.0905469	0.0208195	0.0624992	0.0762499	0.0226961	0.0409697	0.00824998	0.0265347	0.0167115	0.046694	0.0127314	0.0248334	0.0340382	0.0189257	0.0193321	0.0561533	0.0214964	0.0020492	0.0162585	0.0219354	0.000220363	0.0204639	0.025769	0.00548127	0.0185225	0.0112672	0.0368116	0.00209507	0.00492869	0.0217537	0.0217738	0.02311	0.0242557	0.0508331	0.0530699	0.00916006	0.0103772	0.0597771	0.010125	0.00202578	0.193484	0.178349	0.0353196	0.478505	1.30421	0.115026	0.348296	0.719608	1.38964	2.87113	8.69368	1.563706	0.2140213	0.103095	0.0380853	0.0241668	0.011413	0.0289928	0.0646889	0.0281277	0.00390509	0.043298	0.00995553	0.0298861	0.0364614	0.0108529	0.019591	0.003945	0.0126885	0.00799116	0.0223283	0.00608793	0.0118749	0.0162765	0.00904994	0.00924427	0.0268516	0.0102792	0.000979892	0.00777452	0.0104891	0.000105374	0.00978551	0.0123223	0.00262105	0.00885713	0.00538777	0.0176027	0.00100183	0.00235682	0.0104023	0.0104119	0.0110508	0.0115987	0.0243075	0.0253771	0.00438019	0.0049622	0.0285844	0.00484161	0.000968696	0.0925208	0.0852833	0.0168892	2.091249
3168	-2358.256	-2428.955	70.69952	0.178591	0.109148	0.0871691	0.054238	0.0745548	0.16984	0.0119738	0.00431296	0.0833464	0.032719	0.111408	0.107453	0.0333347	0.0492654	0.00695147	0.0287821	0.0120854	0.0722423	0.0543685	0.0339006	0.0100967	0.0166279	0.0208593	0.0208274	0.0487604	0.00546026	0.00334291	0.0300721	0.00252929	0.00443219	0.0296221	0.0139481	0.0368582	0.00817765	0.0230636	0.0447455	0.00279174	0.0848377	0.0284222	0.0276152	0.00133469	0.101019	0.0579375	0.021295	0.0203739	0.0262571	0.00935761	0.00519389	0.285469	0.224751	0.0515271	0.521267	1.27926	0.150739	0.397392	0.749832	1.33363	2.51641	6.63396	1.368193	0.2376941	0.0691331	0.0422516	0.0337435	0.0209957	0.0288604	0.0657457	0.0046351	0.00166956	0.0322637	0.0126656	0.0431262	0.0415952	0.012904	0.0190708	0.00269093	0.0111416	0.00467831	0.0279652	0.0210462	0.013123	0.00390848	0.0064367	0.00807468	0.00806235	0.0188753	0.00211368	0.00129405	0.011641	0.000979096	0.00171572	0.0114668	0.00539937	0.0142679	0.0031656	0.00892798	0.0173211	0.00108069	0.0328409	0.0110023	0.0106899	0.000516663	0.0391048	0.0224278	0.00824335	0.0078868	0.0101642	0.00362236	0.00201057	0.110506	0.087002	0.0199463	2.583291
3204	-2366.368	-2436.524	70.15594	0.168768	0.138015	0.0209343	0.053563	0.113639	0.368244	0.0266396	0.00115073	0.11317	0.060245	0.0492952	0.112995	0.0495994	0.0289157	0.00935529	0.0230977	0.0172779	0.0950299	0.0459633	0.0439436	0.0477704	0.0333813	0.0109891	0.0148502	0.0107479	0.0106509	0.00788313	0.0479902	0.0165182	0.00734412	0.0585878	0.00897494	0.0518097	0.018627	0.0408838	0.0748495	0.0172327	0.0582727	0.00343232	0.0526581	0.0394427	0.132106	0.0881301	0.00913394	0.0115521	0.0573674	0.00183367	0.00786929	0.289486	0.287751	0.0306269	0.489731	1.29766	0.210071	0.467214	0.78867	1.26796	2.14035	4.7603	1.128212	0.2201481	0.0546424	0.0446855	0.00677794	0.0173422	0.036793	0.119227	0.00862515	0.000372574	0.0366413	0.0195056	0.0159604	0.0365846	0.0160589	0.00936209	0.00302898	0.00747839	0.00559411	0.030768	0.0148816	0.0142277	0.0154667	0.0108079	0.00355797	0.00480808	0.00347986	0.00344846	0.00255234	0.0155379	0.00534814	0.00237782	0.0189691	0.00290583	0.0167745	0.00603091	0.013237	0.0242342	0.00557945	0.0188671	0.00111129	0.0170492	0.0127704	0.0427722	0.028534	0.00295731	0.00374023	0.0185739	0.000593691	0.00254785	0.0937275	0.0931658	0.00991612	3.088595
3240	-2369.465	-2440.541	71.07605	0.157956	0.0545264	0.0395514	0.0546454	0.0944652	0.1376	0.0482618	0.0267435	0.0803623	0.0438537	0.0539517	0.0656951	0.0357893	0.0333994	0.00648274	0.0478212	0.0162539	0.0811767	0.0363691	0.0296096	0.0149065	0.0268316	0.0322926	0.00494059	0.0415075	0.00991757	0.00702605	0.0146915	0.0280162	0.032674	0.0581196	0.00664349	0.065659	0.00878498	0.0215809	0.21836	0.0706263	0.066156	0.0538726	0.0293926	0.0256629	0.00759553	0.0289929	0.0216977	0.0557065	0.200788	0.000592198	0.0129031	0.0465996	0.003322	0.0299227	0.547574	1.26392	0.17501	0.427405	0.767059	1.30368	2.3397	5.71396	1.260246	0.2527213	0.0660821	0.0228115	0.0165466	0.0228613	0.0395203	0.057566	0.0201907	0.0111884	0.0336202	0.0183465	0.0225711	0.0274841	0.0149728	0.0139729	0.00271211	0.0200064	0.00679994	0.0339609	0.0152153	0.0123874	0.00623625	0.0112252	0.0135099	0.00206694	0.017365	0.00414909	0.0029394	0.00614632	0.0117208	0.0136694	0.0243148	0.00277936	0.027469	0.00367527	0.00902855	0.0913527	0.0295471	0.0276769	0.022538	0.0122966	0.0107363	0.00317765	0.0121294	0.0090774	0.0233053	0.0840014	0.000247751	0.0053981	0.0194953	0.00138978	0.0125184	2.390298
3276	-2360.028	-2431.005	70.97657	0.167769	0.0681164	0.0254121	0.0894736	0.0895046	0.175163	0.0733994	0.022204	0.0707422	0.0434383	0.0633387	0.102685	0.0161329	0.0346849	0.00595321	0.0496805	0.00749159	0.0405182	0.0323969	0.018863	0.0160819	0.0215386	0.0238699	0.00700965	0.0349901	0.0172041	0.00418133	0.0362604	0.0567109	0.0714628	0.018426	0.00753023	0.0509959	0.29951	0.0214543	0.0421851	0.0584665	0.018359	0.0148035	0.0375652	0.0173768	0.0219614	0.0172691	0.00488912	0.0389146	0.03021	0.253446	0.0197753	0.059666	0.00302159	0.0218722	0.372611	1.36598	0.145965	0.391202	0.746168	1.34018	2.55622	6.85097	1.391467	0.1591216	0.0659476	0.0267756	0.00998913	0.0351708	0.0351829	0.068854	0.0288522	0.00872808	0.0278077	0.017075	0.0248975	0.0403642	0.00634161	0.0136341	0.00234012	0.0195287	0.00294484	0.0159271	0.0127348	0.00741477	0.00632155	0.00846653	0.0093829	0.00275539	0.0137541	0.00676269	0.00164362	0.0142534	0.0222922	0.028091	0.007243	0.00296002	0.0200458	0.117733	0.0084334	0.0165824	0.0229823	0.00721668	0.00581905	0.0147663	0.00683057	0.0086327	0.00678823	0.00192184	0.0152968	0.0118751	0.0996258	0.00777339	0.0234539	0.00118774	0.00859767	2.543975
3312	-2355.89	-2427.876	71.98642	0.0802323	0.113691	0.0402572	0.0419025	0.035031	0.128947	0.0623486	0.0171343	0.0558715	0.0313497	0.0402755	0.117613	0.00898071	0.0164409	0.00388065	0.0197978	0.0139383	0.0672463	0.0273946	0.0188468	0.0219718	0.0162093	0.0116353	0.0289814	0.0187034	0.0113417	0.00332499	0.00372178	0.0254769	0.0248021	0.0292749	0.00874913	0.0216168	0.0108059	0.00271455	0.134514	0.00667436	0.00207422	0.0491978	0.0127962	0.0136954	0.00788196	0.0313477	0.00828137	0.0117955	0.195898	0.011134	0.00421589	0.0220448	0.000247252	0.0341527	0.413572	1.34208	0.115422	0.348879	0.719984	1.38892	2.86632	8.66388	1.561223	0.1797579	0.0464721	0.0658523	0.0233178	0.0242707	0.0202906	0.0746884	0.0361135	0.00992453	0.0323619	0.0181583	0.0233284	0.068124	0.0052018	0.00952287	0.00224775	0.0114672	0.00807337	0.0389504	0.0158675	0.0109164	0.0127265	0.00938872	0.0067394	0.0167866	0.0108334	0.00656936	0.0019259	0.00215573	0.0147567	0.0143659	0.0169566	0.00506767	0.0125209	0.00625899	0.00157232	0.0779131	0.00386592	0.00120143	0.0284964	0.00741183	0.00793262	0.00456539	0.0181572	0.00479673	0.00683221	0.113468	0.00644905	0.00244193	0.0127688	0.000143213	0.0197819	1.72646
3348	-2363.639	-2434.138	70.49904	0.123837	0.082091	0.0545811	0.0425095	0.107236	0.139036	0.0940979	0.0250407	0.0869292	0.0665477	0.0885509	0.158387	0.0294413	0.0446534	0.0109691	0.014608	0.0306733	0.125576	0.0197295	0.0588705	0.0413608	0.0263637	0.0260393	0.0808083	0.0215116	0.00251864	0.0159288	0.0142681	0.0224186	0.0417085	0.0584959	0.0236901	0.0623639	0.00222732	0.0169899	0.282987	0.0317634	0.0204318	0.0433592	0.0126028	0.0117791	0.00654287	0.0189652	0.0372387	0.0182615	0.273314	0.00503903	0.0130101	0.0142847	0.00727033	0.049694	0.678523	1.18753	0.207315	0.464214	0.787086	1.27051	2.15418	4.82359	1.137762	0.3333014	0.0457536	0.0303299	0.0201659	0.0157058	0.0396201	0.0513694	0.0347661	0.00925172	0.0321175	0.0245872	0.0327166	0.0585187	0.0108776	0.0164979	0.00405273	0.00539718	0.0113328	0.0463962	0.0072894	0.0217507	0.0152814	0.00974051	0.00962066	0.029856	0.00794781	0.000930555	0.00588516	0.00527159	0.00828292	0.0154099	0.0216123	0.00875272	0.0230414	0.00082292	0.0062772	0.104554	0.0117355	0.00754888	0.0160198	0.00465631	0.00435197	0.00241737	0.00700702	0.0137585	0.00674704	0.100981	0.00186176	0.0048068	0.00527774	0.00268615	0.0183603	2.706602
3384	-2354.176	-2424.679	70.50247	0.219195	0.114536	0.0674586	0.065497	0.0691168	0.138296	0.0916617	0.0237847	0.0708487	0.0683307	0.0696214	0.179556	0.0465123	0.0368726	0.00139931	0.0505711	0.0170649	0.105791	0.0466048	0.0561945	0.035293	0.0383378	0.0146612	0.0891797	0.033895	0.00740451	0.0118387	0.00193943	0.0209151	0.0249671	0.0910926	0.0146469	0.032857	0.0141205	0.0135011	0.221808	0.0108912	0.0198445	0.0707744	0.10879	0.0206504	0.00910197	0.0345337	0.0377911	0.012391	0.213579	0.0022085	0.00480261	0.0204041	0.00166552	0.0259592	0.549393	1.26285	0.197747	0.453639	0.781448	1.27968	2.2044	5.05698	1.171928	0.2537737	0.0783186	0.040924	0.024103	0.0234022	0.0246955	0.0494133	0.0327509	0.00849831	0.0253143	0.0244146	0.0248758	0.0641555	0.0166189	0.0131746	0.000499974	0.0180691	0.00609731	0.0377994	0.0166519	0.0200784	0.0126102	0.0136981	0.00523848	0.031864	0.0121107	0.00264564	0.00422999	0.000692961	0.00747298	0.00892079	0.0325475	0.00523336	0.0117398	0.00504526	0.00482396	0.0792523	0.00389143	0.00709048	0.0252878	0.0388709	0.00737843	0.00325215	0.0123389	0.0135028	0.00442732	0.0763121	0.000789101	0.00171598	0.00729042	0.000595093	0.00927526	2.798759
3420	-2361.686	-2432.04	70.35471	0.403101	0.105582	0.0663836	0.0801479	0.0771432	0.154734	0.0582641	0.0760963	0.0735605	0.0487396	0.0758264	0.139933	0.048989	0.0330798	0.00431937	0.0454496	0.010398	0.0708743	0.0477147	0.0270856	0.0227814	0.0155497	0.00715487	0.0385274	0.0181975	0.00645593	0.00283397	0.00823189	0.0142237	0.0248101	0.0371822	0.00560121	0.0224855	0.018049	0.00142899	0.221465	0.00434333	0.0600471	0.0998934	0.0286306	0.0200009	0.00363107	0.0193163	0.0181736	0.0296284	0.268015	0.00123887	0.0256542	0.0121322	0.00533357	0.0722331	0.531851	1.27309	0.149161	0.395357	0.748632	1.33577	2.52936	6.70416	1.375804	0.2436962	0.144965	0.0379699	0.0238732	0.0288232	0.0277427	0.0556461	0.0209532	0.0273661	0.0264542	0.017528	0.0272691	0.0503234	0.0176177	0.0118964	0.00155336	0.0163448	0.0037394	0.0254882	0.0171594	0.00974066	0.00819278	0.00559206	0.00257307	0.0138554	0.00654428	0.00232172	0.00101917	0.0029604	0.00511519	0.00892233	0.0133717	0.00201434	0.00808635	0.00649087	0.000513903	0.0796445	0.00156197	0.0215945	0.0359242	0.0102963	0.00719284	0.00130582	0.00694663	0.00653568	0.0106551	0.0963851	0.000445529	0.00922592	0.00436304	0.00191809	0.0259769	2.780671
3456	-2358.306	-2428.629	70.32279	0.263813	0.0914992	0.0489488	0.0481974	0.0803567	0.141636	0.1293	0.0183038	0.0774235	0.0204498	0.120376	0.104764	0.0321358	0.0276011	0.0195958	0.0173073	0.0248473	0.122738	0.0658379	0.0359087	0.023309	0.0239131	0.00905025	0.0189786	0.0139357	0.0206343	0.00874839	0.0103217	0.0790711	0.0304139	0.0780305	0.00410855	0.145454	0.00783996	0.000395789	0.285102	0.00598513	0.00748676	0.0334006	0.0396592	0.0215089	0.00668744	0.0191195	0.0527274	0.0540266	0.315848	0.00183793	0.0234603	0.00166907	0.0280696	0.0452703	0.520851	1.2795	0.186049	0.440347	0.774231	1.2916	2.27093	5.37493	1.216017	0.2374591	0.0907477	0.0314743	0.0168376	0.0165792	0.0276415	0.0487208	0.0444774	0.00629622	0.0266325	0.00703443	0.0414074	0.0360371	0.0110542	0.00949438	0.00674067	0.00595346	0.00854709	0.04222	0.0226472	0.012352	0.00801796	0.00822576	0.00311315	0.00652834	0.00479366	0.0070979	0.00300931	0.00355051	0.0271993	0.0104619	0.0268413	0.00141328	0.050034	0.00269683	0.000136145	0.0980708	0.0020588	0.00257533	0.0114893	0.0136422	0.00739873	0.00230038	0.00657683	0.0181374	0.0185843	0.108647	0.00063222	0.00807	0.000574135	0.00965553	0.0155723	2.907103
3492	-2354.383	-2426.444	72.06103	0.0672287	0.0521172	0.0173194	0.0280788	0.0502041	0.0994603	0.0337627	0.022654	0.0461329	0.0134054	0.0497516	0.100232	0.0216271	0.0239849	0.00793804	0.01937	0.0124218	0.108141	0.0369093	0.0380277	0.0209841	0.0130254	0.0159552	0.0467188	0.0124627	0.0017427	0.00222379	0.00146193	0.0437246	0.019585	0.0264893	0.00217563	0.0413301	0.00668258	0.000203837	0.157902	0.0284823	0.0169609	0.0406179	0.0520281	0.0120467	0.00333623	0.0183736	0.0165033	0.0225072	0.106837	0.00549558	0.0271002	0.000845273	0.00535868	0.0114072	0.541463	1.26748	0.139711	0.382936	0.741213	1.34914	2.6114	7.15763	1.423129	0.249198	0.0412614	0.0319868	0.0106297	0.0172333	0.0308126	0.0610435	0.0207218	0.0139038	0.028314	0.00822752	0.0305349	0.0615172	0.0132736	0.0147207	0.00487195	0.0118883	0.00762387	0.0663711	0.022653	0.0233394	0.0128789	0.00799432	0.00979248	0.0286736	0.00764898	0.00106958	0.00136485	0.000897257	0.0268358	0.0120203	0.0162578	0.00133529	0.0253662	0.00410142	0.000125104	0.096912	0.017481	0.0104097	0.0249292	0.0319321	0.00739365	0.0020476	0.0112767	0.0101288	0.0138137	0.0655707	0.0033729	0.0166327	0.000518784	0.00328888	0.00700117	1.629334
3528	-2370.29	-2439.095	68.80484	0.144661	0.159818	0.0687092	0.0689927	0.175697	0.205782	0.153402	0.0473519	0.108279	0.0282607	0.0658043	0.173397	0.0266353	0.069356	0.0146667	0.035371	0.0156929	0.205158	0.0643628	0.0654292	0.0209083	0.0334671	0.0239639	0.0496577	0.0503601	0.0231445	0.00656212	0.0426366	0.10188	0.092482	0.0527036	0.00354643	0.0315241	0.0210443	0.0257443	0.440314	0.010645	0.0606834	0.116078	0.0915027	0.0504034	0.0214485	0.0468105	0.062314	0.114898	0.338528	0.0065747	0.0729191	0.00412922	0.0114072	0.0570149	0.351913	1.37805	0.198249	0.454201	0.78175	1.27918	2.20167	5.04416	1.170092	0.148966	0.0363275	0.0401339	0.0172544	0.0173256	0.0441216	0.0516765	0.0385228	0.0118911	0.0271912	0.00709689	0.0165249	0.0435439	0.00668873	0.0174168	0.00368315	0.00888245	0.00394085	0.0515198	0.0161629	0.0164307	0.00525053	0.00840433	0.00601787	0.0124701	0.0126465	0.0058121	0.0016479	0.010707	0.0255843	0.0232243	0.0132351	0.000890589	0.00791641	0.00528468	0.00646497	0.110573	0.0026732	0.0152389	0.0291497	0.0229784	0.0126574	0.0053862	0.0117552	0.0156485	0.0288535	0.0850119	0.00165105	0.0183116	0.00103694	0.00286461	0.0143177	3.982122
3564	-2365.566	-2436.563	70.99719	0.142335	0.0685333	0.0407538	0.101971	0.0678722	0.124379	0.0571743	0.00721024	0.0938155	0.0380656	0.0785013	0.148879	0.0137832	0.0487915	0.00825401	0.0377057	0.020065	0.0841371	0.100007	0.0225075	0.0338485	0.0247491	0.0177473	0.035176	0.0422234	0.0103153	0.00584329	0.0206222	0.0225902	0.012008	0.000610501	0.000373511	0.0436455	0.34084	0.0183816	0.0404955	0.0379656	0.0387411	0.03232	0.0257731	0.0233232	0.0339928	0.0169072	0.0169494	0.0230395	0.0428271	0.185281	0.0435188	0.00346981	0.00157994	0.0182477	0.436627	1.32863	0.163985	0.414055	0.759503	1.31665	2.41514	6.0981	1.307293	0.1916998	0.0565235	0.0272158	0.0161841	0.0404945	0.0269532	0.0493932	0.0227049	0.00286331	0.0372558	0.0151165	0.0311742	0.0591224	0.00547356	0.019376	0.00327781	0.0149736	0.00796816	0.0334123	0.0397144	0.00893811	0.0134418	0.00982828	0.00704777	0.013969	0.0167677	0.00409639	0.00232047	0.00818944	0.00897094	0.0047686	0.000242441	0.000148328	0.0173324	0.135353	0.00729966	0.0160815	0.0150768	0.0153848	0.0128348	0.010235	0.00926203	0.0134991	0.00671415	0.00673092	0.00914938	0.0170074	0.0735783	0.0172821	0.00137792	0.000627422	0.00724649	2.518148
