Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-2356.624	-2428.148	71.52462	1.341268	0.2060716	2.132873
6	-2363.008	-2434.905	71.89655	1.38995	0.2409532	1.784582
12	-2369.15	-2441.427	72.27668	1.673849	0.1516557	1.502162
18	-2368.052	-2439.379	71.32644	1.538124	0.2701941	2.019721
24	-2365.583	-2437.894	72.31099	1.773383	0.1313382	1.456525
30	-2366.86	-2436.611	69.75112	1.347047	0.289338	3.092628
36	-2358.292	-2428.679	70.38771	1.366308	0.2426809	2.767986
42	-2362.943	-2433.78	70.83723	1.250012	0.2065483	2.625372
48	-2366.949	-2436.839	69.88976	1.119307	0.3021495	3.127761
54	-2372.718	-2443.218	70.49959	1.150464	0.1329348	3.038325
60	-2368.435	-2438.763	70.32806	1.063138	0.2121239	3.038325
66	-2364.642	-2435.067	70.42506	1.24522	0.2087806	2.876216
72	-2372.115	-2442.714	70.59888	1.165091	0.2409942	2.764656
78	-2359.132	-2429.86	70.72705	1.354995	0.1838755	2.670941
84	-2359.489	-2429.315	69.82638	1.244063	0.4825268	2.877691
90	-2361.587	-2432.623	71.03615	1.368265	0.190083	2.45872
96	-2355.05	-2426.441	71.39027	1.420085	0.1592384	2.26441
102	-2362.101	-2433.076	70.97506	1.429346	0.1576793	2.52438
108	-2357.986	-2428.791	70.80497	1.332099	0.2179281	2.574193
114	-2354.702	-2425.329	70.62772	1.49231	0.2179281	2.58476
120	-2359.648	-2430.802	71.15407	1.213798	0.1886165	2.484463
126	-2365.092	-2436.607	71.51494	1.668332	0.2019976	1.930298
132	-2362.939	-2435.123	72.18453	1.628482	0.2099435	1.466288
138	-2356.386	-2427.689	71.30252	1.643897	0.2872729	1.937044
144	-2358.072	-2429.34	71.26713	1.432499	0.2926605	2.092656
150	-2360.855	-2432.439	71.5833	1.531286	0.2926605	1.813624
156	-2365.613	-2437.353	71.73923	1.474577	0.2534504	1.812141
162	-2358.202	-2430.446	72.24391	1.773449	0.1626493	1.422809
168	-2361.096	-2432.498	71.40167	1.773449	0.1475814	2.053278
174	-2367.317	-2439.237	71.91915	1.753563	0.1496684	1.709064
180	-2353.107	-2424.828	71.7207	1.578407	0.1800711	1.897449
186	-2357.704	-2429.916	72.21122	1.568938	0.1800711	1.558546
192	-2352.495	-2424.606	72.11069	1.504574	0.2009982	1.63179
198	-2360.6	-2432.458	71.85798	1.624081	0.3509051	1.454688
204	-2362.619	-2434.666	72.04741	1.582758	0.2850197	1.454688
210	-2360.272	-2432.383	72.11143	1.763773	0.1592687	1.538771
216	-2359.618	-2430.433	70.81472	1.505346	0.1704385	2.550351
222	-2370.876	-2441.235	70.35919	1.225129	0.2248305	2.900536
228	-2360.585	-2430.185	69.59987	1.113776	0.2735946	3.342906
234	-2362.424	-2433.508	71.08395	1.221295	0.2524067	2.410424
240	-2372.047	-2442.713	70.66622	1.115579	0.1966059	2.830495
246	-2372.472	-2442.286	69.81385	1.27074	0.330902	3.044073
252	-2370.806	-2442.363	71.55712	1.42218	0.2436588	1.988729
258	-2371.332	-2442.787	71.45462	1.678597	0.1571316	2.059029
264	-2360.342	-2430.208	69.86521	1.162871	0.2662016	3.168036
270	-2354.707	-2424.712	70.00486	1.212249	0.2752212	3.042006
276	-2353.038	-2423.013	69.97453	1.230865	0.2302789	3.118718
282	-2352.033	-2423.335	71.30166	1.326365	0.205183	2.288273
288	-2348.432	-2419.583	71.15104	1.502073	0.2184124	2.247662
294	-2353.974	-2424.821	70.84729	1.508167	0.1682022	2.53289
300	-2354.336	-2425.784	71.44829	1.427178	0.195281	2.147618
306	-2357.297	-2428.494	71.19749	1.370489	0.2470331	2.252117
312	-2358.247	-2429.472	71.22467	1.381846	0.1879192	2.335247
318	-2366.034	-2437.154	71.11994	1.575555	0.189905	2.27452
324	-2372.078	-2443.565	71.48664	1.437227	0.3832542	1.810028
330	-2365.154	-2436.194	71.03962	1.413005	0.2123362	2.386585
336	-2366.741	-2439.021	72.27942	1.557559	0.145142	1.602856
342	-2364.32	-2435.847	71.52665	1.676398	0.3304249	1.691607
348	-2359.816	-2432.253	72.43657	1.65927	0.1697101	1.342993
