Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
2304	-2366.089	-2437.886	71.79726	0.0875265	0.0787779	0.0215915	0.0330532	0.0517047	0.112431	0.0492606	0.00734125	0.0355465	0.012877	0.0504378	0.107361	0.0116883	0.0307637	0.00235761	0.0194794	0.00910459	0.0818387	0.0592361	0.0212847	0.0244807	0.0142169	0.0026187	0.041012	0.0137403	0.0115348	0.00284304	0.184592	0.0114688	0.00498626	0.00317655	0.0163295	0.00674364	0.171282	0.00455146	0.000288912	0.0458027	0.0220942	0.01263	0.0114134	0.00570775	0.0306058	0.0228523	0.0320958	0.0173996	0.00908953	0.0227088	0.0160408	0.003105	0.0322886	0.00323569	0.414815	1.34136	0.0820998	0.295476	0.683617	1.46281	3.38437	12.1803	1.807542	0.1803958	0.0519569	0.0467637	0.012817	0.0196209	0.0306926	0.0667405	0.0292418	0.00435787	0.0211009	0.00764395	0.0299406	0.0637308	0.00693832	0.0182617	0.00139951	0.0115633	0.00540461	0.0485806	0.0351634	0.0126349	0.0145321	0.00843934	0.0015545	0.0243453	0.00815642	0.00684719	0.00168767	0.109576	0.00680804	0.00295991	0.00188564	0.0096934	0.00400312	0.101675	0.00270181	0.000171502	0.0271891	0.0131154	0.00749737	0.00677513	0.0033882	0.018168	0.0135655	0.0190525	0.0103286	0.00539567	0.0134803	0.00952205	0.00184317	0.019167	0.00192075	1.684596
2340	-2354.2	-2425.832	71.63136	0.10806	0.0686314	0.0472711	0.0256803	0.0707234	0.123864	0.0415764	0.011584	0.0710107	0.0102233	0.0447536	0.103798	0.0190258	0.0304019	0.00202418	0.0378342	0.0114587	0.124745	0.0348371	0.0317631	0.0153583	0.0231411	0.00480042	0.0259216	0.0207352	0.00851276	0.00171683	0.0916636	0.0168169	0.00731726	0.0358837	0.014071	0.0208293	0.000905251	0.000366905	0.0580334	0.0466694	0.0136998	0.00376684	0.0132727	0.0118404	0.00442726	0.0100327	0.162166	0.0178407	0.0104399	0.0049166	0.0219377	0.00979497	0.147522	0.00817857	0.573369	1.24887	0.127702	0.366513	0.731146	1.36772	2.72842	7.83076	1.488119	0.2678146	0.0583525	0.0370611	0.0255265	0.0138674	0.0381908	0.0668868	0.0224514	0.0062554	0.0383459	0.0055206	0.024167	0.0560511	0.010274	0.0164171	0.00109306	0.0204306	0.00618772	0.0673623	0.0188121	0.0171521	0.00829351	0.0124962	0.00259224	0.0139977	0.011197	0.00459691	0.00092709	0.0494985	0.00908116	0.00395134	0.0193773	0.00759837	0.0112479	0.000488838	0.000198129	0.0313382	0.0252016	0.00739789	0.0020341	0.00716729	0.00639382	0.00239073	0.00541769	0.0875699	0.00963402	0.00563755	0.00265497	0.0118464	0.0052893	0.0796624	0.00441644	1.851845
2376	-2359.791	-2431.155	71.36437	0.163281	0.0833181	0.0126853	0.0428269	0.0457773	0.103128	0.054878	0.0363572	0.0777273	0.0247355	0.0838447	0.194512	0.0166329	0.0156831	0.00113878	0.0222256	0.00993991	0.0870571	0.0386497	0.0257648	0.025603	0.0295876	0.0157491	0.00573758	0.00479146	0.00977629	0.00487765	0.00466591	0.0353397	0.00613045	0.0269849	0.00602406	0.0605859	0.00725709	0.0149244	0.0282789	0.0804402	0.0116952	0.016006	0.143782	0.000853886	0.254155	0.0211299	0.0485256	0.0180289	0.0759652	0.0597553	0.0522442	0.00866188	0.00269175	0.025119	0.406373	1.34628	0.140363	0.383807	0.741739	1.34818	2.60547	7.12438	1.419762	0.1760782	0.0727138	0.0371039	0.00564911	0.019072	0.020386	0.045926	0.0244387	0.0161909	0.0346142	0.0110154	0.0373384	0.0866219	0.00740712	0.00698412	0.00050713	0.00989772	0.00442653	0.038769	0.0172118	0.0114738	0.0114018	0.0131762	0.00701353	0.00255511	0.00213377	0.00435366	0.00217216	0.00207786	0.0157378	0.00273007	0.0120172	0.00268269	0.0269806	0.00323179	0.00664625	0.0125934	0.0358223	0.00520819	0.00712791	0.0640304	0.00038026	0.113183	0.00940976	0.0216099	0.00802878	0.0338295	0.0266108	0.0232658	0.00385738	0.00119871	0.0111862	2.245533
2412	-2363.959	-2435.23	71.27177	0.160442	0.0698124	0.0354579	0.0122678	0.0751058	0.152497	0.0841718	0.0198468	0.0499105	0.0364489	0.0737485	0.111308	0.035395	0.0405933	0.00104873	0.0442756	0.0246094	0.105147	0.0456243	0.0352039	0.0181401	0.03164	0.0178165	0.0309112	0.0239097	0.0147441	0.0171985	0.0223856	0.0519797	0.0186281	0.0177932	0.00434265	0.0204198	0.0119096	0.00620784	0.0395174	0.0330409	0.0200103	0.00346879	0.00625083	0.0101216	0.0232227	0.0134613	0.13585	0.00951046	0.0624941	0.0018361	0.0392687	0.0372017	0.266501	0.000371253	0.454771	1.31805	0.131061	0.371185	0.73404	1.36232	2.69408	7.63002	1.469341	0.2012693	0.0721716	0.0314036	0.01595	0.00551839	0.0337847	0.0685975	0.0378629	0.00892765	0.0224512	0.0163957	0.0331742	0.0500697	0.0159217	0.01826	0.000471748	0.0199164	0.01107	0.0472981	0.0205231	0.0158358	0.00815994	0.0142326	0.00801437	0.0139048	0.0107553	0.00663231	0.00773639	0.0100697	0.023382	0.00837945	0.0080039	0.00195345	0.00918542	0.00535727	0.00279246	0.0177761	0.0148627	0.00900122	0.00156036	0.00281181	0.004553	0.0104462	0.00605527	0.0611092	0.00427808	0.0281116	0.000825929	0.0176642	0.0167344	0.11988	0.000167	2.223068
2448	-2356.622	-2427.045	70.42358	0.137384	0.0939498	0.0458144	0.0867018	0.113658	0.156662	0.0920977	0.0222389	0.105165	0.0634579	0.0554921	0.178494	0.0155022	0.0268517	0.0250116	0.0166982	0.00671508	0.1108	0.0424715	0.054282	0.0126578	0.0569378	0.0265893	0.107467	0.0266369	0.00339119	0.0149328	0.299279	0.0296476	0.00463075	0.00412134	0.0238617	0.0230123	0.299635	0.0339611	0.00493878	0.0274596	0.0192114	0.0108782	0.0841312	0.0199917	0.0490776	0.0146914	0.0746758	0.017224	0.0102776	0.0552064	0.03657	0.000125807	0.0157073	0.000959424	0.36884	1.36818	0.136441	0.378539	0.738547	1.35401	2.64174	7.32917	1.440254	0.1572577	0.048081	0.0328802	0.016034	0.0303436	0.0397776	0.0548281	0.032232	0.0077831	0.0368054	0.0222088	0.0194209	0.0624686	0.00542542	0.00939746	0.00875347	0.00584398	0.00235012	0.0387775	0.014864	0.0189974	0.00442993	0.0199269	0.00930563	0.0376108	0.00932229	0.00118684	0.00522612	0.10474	0.0103759	0.00162065	0.00144237	0.00835103	0.00805377	0.104865	0.0118856	0.00172846	0.00961023	0.00672352	0.00380713	0.0294439	0.00699662	0.017176	0.00514165	0.0261348	0.00602798	0.00359693	0.0193209	0.0127986	4.40295e-05	0.0054972	0.000335776	2.857335
2484	-2350.677	-2421.847	71.16967	0.148563	0.0765904	0.040525	0.0541003	0.0969834	0.119108	0.0409174	0.0167121	0.0490598	0.0355018	0.0668941	0.143872	0.0177246	0.0246004	0.00666883	0.0385369	0.00663729	0.0854118	0.0346262	0.0379067	0.0147352	0.0204953	0.0114997	0.0175775	0.0234939	0.00088509	0.0201298	0.231424	0.0311093	0.0199326	0.0029028	0.0258055	0.0131632	0.192763	0.0276058	0.0219754	0.0427024	0.0191198	0.00119003	0.050479	0.0326683	0.051759	0.015056	0.0477109	0.0347614	0.00631982	0.029567	0.0176806	0.000469076	0.0212848	0.0033682	0.59638	1.23545	0.142984	0.387285	0.743829	1.34439	2.58207	6.9938	1.406386	0.2815892	0.0678193	0.0349636	0.0184997	0.0246969	0.044273	0.054373	0.0186788	0.00762911	0.0223958	0.0162066	0.0305372	0.0656779	0.00809132	0.0112301	0.00304433	0.0175921	0.00302993	0.0389906	0.0158069	0.0173044	0.00672664	0.00935611	0.00524961	0.00802415	0.010725	0.000404045	0.0091893	0.105645	0.0142014	0.00909925	0.00132513	0.0117802	0.00600901	0.0879967	0.0126021	0.0100318	0.0194937	0.00872822	0.000543248	0.0230437	0.0149131	0.023628	0.00687308	0.0217801	0.0158686	0.002885	0.0134974	0.00807123	0.000214134	0.00971654	0.00153759	2.190576
2520	-2360.221	-2431.943	71.72257	0.163083	0.0934447	0.0730786	0.0440399	0.0666856	0.138275	0.0457636	0.00352327	0.0538396	0.0117742	0.0623389	0.0842819	0.0318167	0.0275438	0.00456292	0.0369395	0.0177768	0.0780762	0.0255681	0.0252695	0.0230024	0.027046	0.0267036	0.00336005	0.0147073	0.0289112	0.0077799	0.00516491	0.0353945	0.00976571	0.017214	0.00112257	0.0304902	0.000934254	0.00587742	0.0507166	0.0259589	0.0197178	0.00321259	0.0130943	0.0131418	0.00705271	0.0178695	0.199243	0.0119918	0.01365	9.83225e-05	0.0277808	0.0400059	0.201443	0.00336125	0.352148	1.37791	0.114471	0.347475	0.719079	1.39067	2.8779	8.73582	1.567203	0.1490802	0.0826368	0.0473498	0.03703	0.0223157	0.0337906	0.0700662	0.0231891	0.00178529	0.0272813	0.00596615	0.0315881	0.0427069	0.016122	0.0139568	0.0023121	0.0187178	0.00900779	0.0395624	0.0129557	0.0128044	0.0116557	0.0137046	0.0135311	0.00170259	0.00745241	0.0146498	0.00394219	0.00261714	0.0179349	0.00494844	0.00872257	0.000568823	0.0154498	0.0004734	0.00297818	0.0256989	0.0131538	0.00999132	0.00162787	0.00663508	0.00665917	0.00357372	0.00905473	0.10096	0.00607642	0.00691664	4.98215e-05	0.014077	0.0202716	0.102074	0.0017032	1.973495
2556	-2366.293	-2436.045	69.75187	0.303205	0.152245	0.0332372	0.12615	0.121671	0.214795	0.0602272	0.0206505	0.0739925	0.0507893	0.11892	0.184321	0.0215561	0.0406654	0.0150105	0.0481672	0.0269306	0.15167	0.0248852	0.0289688	0.0243817	0.046269	0.0240728	0.125272	0.0226021	0.00560681	0.017995	0.00124254	0.0330558	0.0143651	0.0708929	0.000213525	0.0277481	0.0370766	0.0559005	0.0722793	0.0599254	0.068732	0.0716652	0.125542	0.0246655	0.403901	0.0117985	0.00392179	0.0585705	0.0123683	0.086046	0.0268855	0.00663739	0.0106689	0.00307347	0.414874	1.34132	0.197461	0.45332	0.781276	1.27996	2.20595	5.06428	1.172972	0.1804261	0.0899336	0.0451572	0.00985849	0.0374173	0.0360889	0.0637103	0.017864	0.00612515	0.0219469	0.0150646	0.0352729	0.0546714	0.00639376	0.0120618	0.00445225	0.0142869	0.00798788	0.0449868	0.00738119	0.00859243	0.00723186	0.0137238	0.00714024	0.037157	0.00670402	0.00166303	0.00533749	0.00036855	0.00980466	0.00426084	0.0210275	6.33337e-05	0.00823034	0.0109973	0.0165806	0.0214387	0.0177745	0.0203866	0.0212566	0.0372371	0.00731603	0.119801	0.00349956	0.00116324	0.0173726	0.00366856	0.0255221	0.0079745	0.00196872	0.00316449	0.00091162	3.371433
2592	-2363.326	-2434.616	71.28914	0.116478	0.129444	0.0918574	0.0387023	0.0777044	0.153965	0.0506634	0.0095142	0.0486765	0.055892	0.0568136	0.140854	0.0208572	0.0258276	0.00570669	0.0151092	0.0397763	0.11182	0.0532555	0.0468389	0.0499868	0.0208853	0.0123049	0.035459	0.00859497	0.00695421	0.00432465	0.221763	0.0110922	0.00868548	0.0172169	0.0112819	0.0103843	0.174011	0.0193425	0.00358281	0.0224692	0.0039967	0.013047	0.0583632	0.0314055	0.055661	0.0132056	0.0204165	0.00995737	0.00612846	0.0270969	0.020175	0.00535492	0.0772094	0.00790291	0.565515	1.25345	0.191062	0.446094	0.77737	1.28639	2.24168	5.2339	1.196793	0.2631807	0.0511312	0.0568232	0.0403234	0.0169895	0.0341106	0.0675873	0.0222402	0.00417653	0.021368	0.0245354	0.02494	0.061832	0.00915585	0.0113377	0.00250512	0.00663261	0.0174609	0.0490865	0.023378	0.0205613	0.0219431	0.00916821	0.0054016	0.0155657	0.00377301	0.00305275	0.00189843	0.0973491	0.00486925	0.00381274	0.00755786	0.00495249	0.00455848	0.076387	0.00849095	0.00157278	0.00986348	0.00175447	0.00572737	0.0256202	0.0137863	0.024434	0.00579698	0.00896243	0.00437107	0.00269026	0.011895	0.00885641	0.0023507	0.0338933	0.00346921	2.278015
2628	-2359.259	-2430.504	71.24434	0.0995413	0.0949061	0.0108272	0.0294414	0.100031	0.136919	0.0386066	0.00746085	0.0477174	0.0457656	0.0601759	0.0782687	0.0302518	0.0337726	0.00502539	0.0246289	0.0130798	0.134943	0.0562031	0.0360795	0.00844022	0.017588	0.019248	0.0255428	0.043101	4.33058e-06	0.00262772	0.0419656	0.00121312	0.0373174	0.00950195	0.0506349	0.119497	0.0244381	0.00208075	0.0073308	0.0163326	0.252834	0.0204265	0.0125562	0.0218215	0.0257583	0.0228497	0.00366281	0.0771697	0.0297097	0.00790685	0.0359065	0.0299525	0.0195078	0.0389003	0.704388	1.17244	0.165479	0.41589	0.760551	1.31484	2.40448	6.04308	1.300738	0.3504595	0.0471877	0.0449905	0.00513266	0.0139568	0.0474201	0.0649069	0.0183015	0.00353683	0.0226206	0.0216953	0.0285265	0.0371034	0.0143409	0.01601	0.0023823	0.0116754	0.0062005	0.0639698	0.0266432	0.0171036	0.0040011	0.00833765	0.00912456	0.0121086	0.0204321	2.05292e-06	0.00124567	0.0198939	0.00057508	0.0176904	0.00450442	0.0240036	0.0566478	0.0115849	0.000986383	0.00347518	0.0077425	0.119857	0.00968323	0.00595228	0.0103445	0.0122108	0.010832	0.00173636	0.0365825	0.014084	0.00374826	0.0170215	0.014199	0.00924771	0.0184408	2.109472
2664	-2362.113	-2432.385	70.27161	0.182231	0.074145	0.0633501	0.0697176	0.0925594	0.122425	0.0886645	0.0539993	0.083693	0.0555565	0.0800129	0.173854	0.0274073	0.0038016	0.0197881	0.0302804	0.0254449	0.169497	0.0535116	0.0304164	0.0206257	0.0390789	0.0365499	0.108828	0.0411922	0.0073278	0.00435882	0.0226594	0.0106806	0.00875247	0.0148243	0.0175817	0.0453963	0.0160309	0.00980164	0.0141266	0.00112157	0.0328696	0.28789	0.00500089	0.0775948	0.0888944	0.0427599	0.00670502	0.0614736	0.0278559	0.0123257	0.0234978	0.307779	0.0553317	0.0380772	0.397864	1.35125	0.159288	0.408228	0.756152	1.32249	2.44961	6.27793	1.328307	0.1717581	0.0610009	0.0248197	0.0212061	0.0233376	0.0309838	0.0409811	0.02968	0.018076	0.0280158	0.0185973	0.0267839	0.0581969	0.00917445	0.00127257	0.00662397	0.0101362	0.00851755	0.0567382	0.0179127	0.0101817	0.00690434	0.0130815	0.0122349	0.0364296	0.0137889	0.00245295	0.00145909	0.00758511	0.00357529	0.00292985	0.00496237	0.0058854	0.0151962	0.00536628	0.00328105	0.00472882	0.000375441	0.0110029	0.0963699	0.00167402	0.0259745	0.029757	0.0143137	0.00224447	0.020578	0.00932463	0.00412595	0.00786576	0.103027	0.018522	0.0127461	2.987348
2700	-2354.94	-2425.283	70.34267	0.17045	0.0770421	0.04131	0.0629811	0.088726	0.179274	0.0325105	0.0159165	0.0925534	0.0370202	0.109317	0.17632	0.0397226	0.0242271	0.0283182	0.0430425	0.0279562	0.134771	0.0457926	0.0446778	0.0307609	0.0276306	0.022789	0.0251797	0.0198162	0.00154619	0.0105014	0.054091	0.00274641	0.0595608	0.050823	0.0535359	0.291216	0.0818893	0.000843224	0.00340961	0.0146932	0.175986	0.0276015	0.00520278	0.0357353	0.026733	0.0586933	0.0173841	0.0511717	0.0282418	0.00962732	0.0362894	0.0368853	0.0255698	0.0889094	0.574817	1.24802	0.186452	0.440812	0.774486	1.29118	2.26854	5.36332	1.214454	0.268673	0.0598703	0.0270609	0.01451	0.022122	0.0311648	0.0629698	0.0114193	0.00559065	0.0325092	0.0130033	0.0383973	0.0619322	0.0139525	0.00850973	0.00994669	0.0151186	0.00981956	0.0473379	0.0160845	0.015693	0.0108047	0.00970519	0.00800461	0.00884431	0.00696041	0.000543097	0.0036886	0.0189993	0.000964671	0.0209206	0.0178515	0.0188044	0.102289	0.0287634	0.000296181	0.00119762	0.00516094	0.0618147	0.00969498	0.00182747	0.0125519	0.0093899	0.0206159	0.00610614	0.017974	0.00991988	0.00338158	0.0127466	0.0129559	0.00898133	0.0312292	2.846992
2736	-2358.851	-2429.876	71.02546	0.122192	0.0687845	0.0422086	0.0756611	0.0742821	0.109322	0.0986423	0.0232644	0.0902986	0.00633902	0.0512601	0.206244	0.0412735	0.0143613	0.00615186	0.0341947	0.0230706	0.120086	0.0295555	0.0303612	0.038244	0.0419852	0.010996	0.00426075	0.01333	0.0122881	0.00493477	0.082581	0.00404299	0.0570192	0.053686	0.00761175	0.200099	0.0438962	0.0189454	0.00545035	0.005096	0.223395	0.0654512	0.00476385	0.00128378	0.0301832	0.0188033	0.00070668	0.0427156	0.0301685	0.00921983	0.0313162	0.0399763	0.025167	0.027791	0.531568	1.27325	0.16954	0.420837	0.763362	1.30999	2.37622	5.89832	1.283207	0.2435351	0.0504309	0.0283886	0.0174203	0.0312267	0.0306576	0.045119	0.0407114	0.00960163	0.0372678	0.00261623	0.021156	0.0851205	0.0170343	0.00592717	0.00253899	0.0141128	0.00952165	0.0495618	0.0121981	0.0125306	0.015784	0.0173281	0.00453826	0.00175849	0.00550152	0.00507152	0.00203667	0.0340827	0.00166862	0.0235328	0.0221572	0.00314151	0.0825846	0.0181168	0.00781909	0.00224946	0.00210321	0.0921991	0.0270129	0.00196613	0.000529841	0.0124572	0.00776045	0.00029166	0.0176295	0.0124511	0.00380519	0.0129248	0.0164989	0.0103869	0.0114698	2.422962
2772	-2367.584	-2437.954	70.36997	0.130079	0.144946	0.0313837	0.0385189	0.0599363	0.165466	0.0870294	0.0201986	0.0733375	0.0275534	0.091828	0.141937	0.0156253	0.0112908	0.00876053	0.0175242	0.0238792	0.15259	0.0444575	0.0396676	0.0233525	0.0189287	0.0174086	0.0424638	0.0361239	0.00278126	0.00934775	0.0664482	0.0100322	0.0400373	0.0799929	0.0108601	0.0409009	0.00117285	0.00435505	0.0175712	0.0191763	0.0255066	0.0178668	0.0261796	0.00913022	0.0539123	0.0277189	0.369115	0.0700314	0.0324515	0.0483714	0.0185081	0.140301	0.245371	0.015808	0.47236	1.30779	0.163466	0.413415	0.759136	1.31729	2.41888	6.11749	1.309587	0.2106939	0.0453676	0.0505525	0.0109457	0.0134342	0.0209039	0.0577091	0.0303531	0.00704464	0.0255778	0.00960974	0.0320267	0.0495031	0.0054496	0.00393789	0.00305539	0.00611187	0.00832831	0.0532184	0.0155054	0.0138348	0.0081446	0.00660173	0.00607157	0.01481	0.0125989	0.000970016	0.0032602	0.023175	0.00349892	0.0139637	0.027899	0.00378764	0.0142649	0.000409053	0.0015189	0.00612829	0.00668808	0.00889589	0.00623137	0.00913061	0.00318433	0.0188029	0.00966748	0.128736	0.0244247	0.011318	0.0168704	0.00645502	0.0489325	0.0855775	0.00551333	2.867233
2808	-2359.28	-2431.257	71.97686	0.084056	0.0612824	0.026081	0.0368464	0.0328141	0.0960668	0.0157641	0.0147206	0.0598534	0.01107	0.0751602	0.135209	0.0117176	0.00535028	0.0131695	0.0238768	0.00751568	0.0681807	0.025008	0.0304945	0.0230605	0.0141581	0.00616395	0.00648088	0.00911959	0.00561328	0.00453015	0.0275303	0.0119676	0.0146391	0.0169609	0.00892833	0.0217551	0.00519457	0.00974623	0.0687508	0.0135129	0.0240866	0.00398402	0.0147752	0.00594961	0.0377212	0.0134469	0.173462	0.0232005	0.0143284	0.0215445	0.0173094	0.0413314	0.106947	0.00363599	0.433732	1.33032	0.0940301	0.315689	0.697876	1.43292	3.16767	10.6349	1.709436	0.1901869	0.0524016	0.0382042	0.0162592	0.0229705	0.0204567	0.0598893	0.00982755	0.009177	0.0373134	0.0069012	0.0468559	0.0842909	0.00730488	0.00333544	0.00821006	0.0148851	0.00468537	0.0425048	0.0155903	0.0190107	0.0143762	0.00882637	0.00384269	0.00404027	0.00568528	0.00349939	0.00282415	0.0171628	0.00746074	0.00912622	0.0105737	0.00556604	0.0135624	0.00323836	0.00607593	0.0428602	0.00842411	0.0150159	0.00248369	0.00921103	0.00370907	0.0235159	0.00838298	0.108139	0.0144635	0.00893253	0.0134311	0.0107909	0.0257666	0.0666724	0.00226672	1.604072
2844	-2362.867	-2433.718	70.85054	0.1219	0.0582093	0.0718875	0.0517006	0.0683025	0.152502	0.0553982	0.0252111	0.0651107	0.0194466	0.0904554	0.0903231	0.0151702	0.030481	0.00609656	0.00270538	0.0137548	0.103604	0.0458078	0.0379283	0.0246753	0.0259457	0.0143413	0.0341792	0.00626656	0.00858692	0.00281332	0.340749	0.0228969	0.0215162	0.00750248	0.0150749	0.0210592	0.201733	0.0222083	0.0154238	0.0490893	0.0844679	0.00515968	0.0536085	0.00341146	0.0248839	0.0392106	0.0699868	0.0161236	0.00169426	0.033489	0.0240527	0.0102861	0.0379535	0.0150608	0.519184	1.28048	0.117904	0.352519	0.722319	1.38443	2.83673	8.48146	1.545836	0.2365195	0.0512304	0.0244634	0.0302119	0.021728	0.0287052	0.0640913	0.023282	0.0105954	0.0273638	0.00817275	0.0380153	0.0379597	0.00637552	0.0128101	0.00256218	0.00113698	0.00578067	0.0435412	0.0192515	0.01594	0.0103702	0.0109041	0.00602715	0.0143644	0.00263362	0.00360879	0.00118234	0.143205	0.00962278	0.00904252	0.00315304	0.00633547	0.00885045	0.0847816	0.00933339	0.00648209	0.0206306	0.035499	0.00216844	0.0225298	0.00143372	0.0104579	0.0164789	0.0294131	0.00677619	0.000712041	0.0140743	0.0101085	0.00432289	0.0159506	0.00632952	2.379445
2880	-2360.201	-2431.935	71.73455	0.163064	0.0438453	0.0333466	0.041073	0.0495428	0.08445	0.0285405	0.0246228	0.0533321	0.0153775	0.0636211	0.114464	0.0145287	0.0245624	0.00498177	0.0156709	0.0107157	0.13422	0.0265679	0.0183099	0.0141008	0.0279496	0.0117128	0.0431446	0.0200216	0.00391156	0.00796667	0.177201	0.0238406	0.0205743	0.000406133	0.0165964	0.0152338	0.197365	0.0307834	0.000190102	0.0132698	0.0654162	0.00213415	0.0297272	0.00809777	0.0328842	0.0138091	0.0323627	0.00523735	0.0013237	0.0153387	0.00989924	0.00427472	0.0311122	0.0120679	0.4085	1.34504	0.103603	0.330974	0.708247	1.41194	3.02139	9.65227	1.639336	0.1771628	0.0880099	0.0236645	0.0179981	0.0221682	0.0267396	0.0455799	0.0154041	0.0132896	0.0287848	0.00829965	0.034338	0.0617793	0.00784153	0.013257	0.00268879	0.008458	0.00578354	0.0724422	0.0143394	0.00988232	0.00761056	0.0150851	0.0063217	0.0232863	0.0108062	0.00211117	0.00429982	0.09564	0.0128674	0.0111045	0.000219201	0.00895753	0.00822208	0.106523	0.0166146	0.000102603	0.00716209	0.0353069	0.00115186	0.0160446	0.00437058	0.0177485	0.00745315	0.017467	0.00282673	0.000714438	0.00827872	0.00534288	0.00230718	0.0167921	0.00651338	1.85279
2916	-2356.923	-2427.978	71.05551	0.0920823	0.123835	0.0442751	0.0546565	0.0972236	0.0521198	0.122469	0.0310214	0.0624536	0.0321981	0.097566	0.0992885	0.024018	0.0269078	0.00686597	0.0104481	0.0302426	0.112798	0.0500448	0.0279386	0.0147303	0.0130352	0.0166337	0.0290614	0.0349073	0.00413245	0.00298783	0.00552718	0.0168626	0.0589497	0.020287	0.00594021	0.0245971	0.0295503	0.268691	0.00459215	0.00246725	0.0572086	0.0165372	0.0766855	0.239922	0.0210409	0.0134679	0.0328645	0.0140552	0.0517627	0.00655941	0.0643956	0.0228127	0.0142684	0.0271947	0.554427	1.25992	0.18022	0.433564	0.77049	1.29787	2.30647	5.54878	1.239035	0.2566958	0.0382056	0.0513798	0.01837	0.0226774	0.0403387	0.0216249	0.0508131	0.012871	0.0259124	0.0133592	0.0404808	0.0411955	0.00996525	0.0111642	0.00284874	0.00433497	0.0125479	0.0468005	0.0207639	0.0115919	0.00611169	0.00540838	0.00690144	0.0120578	0.0144833	0.00171458	0.00123967	0.00229326	0.00699641	0.0244586	0.00841723	0.00246464	0.0102055	0.0122606	0.111482	0.00190531	0.00102368	0.0237363	0.00686138	0.0318173	0.0995452	0.00873002	0.00558791	0.0136357	0.00583161	0.0214767	0.00272155	0.0267182	0.00946514	0.00592006	0.0112833	2.410179
2952	-2361.322	-2431.103	69.7807	0.264311	0.115445	0.0723434	0.100229	0.0755265	0.103654	0.139085	0.0342209	0.125377	0.0165347	0.084651	0.231608	0.0436448	0.0356339	0.005658	0.0477559	0.016102	0.0472804	0.0447324	0.0419789	0.0247341	0.0281758	0.0230318	0.016631	0.0478439	0.0141046	0.0154735	0.0454107	0.114264	0.0207096	0.0285905	0.0823909	0.0417414	0.0133854	0.00780905	0.0375844	0.0444189	0.0436098	0.0192528	0.0122326	0.0160196	0.00962235	0.0389476	0.219878	0.0425451	0.04882	0.0228362	0.0415984	0.09637	0.250691	0.0023983	0.735174	1.15448	0.219471	0.477297	0.79394	1.25954	2.09513	4.5564	1.096558	0.3714664	0.0847997	0.0370385	0.0232101	0.0321566	0.0242313	0.0332554	0.0446229	0.0109792	0.0402248	0.00530488	0.0271588	0.0743074	0.0140027	0.0114325	0.00181527	0.0153216	0.00516606	0.0151691	0.0143516	0.0134682	0.0079355	0.0090397	0.00738936	0.00533577	0.0153499	0.00452521	0.00496439	0.0145692	0.0366595	0.00664431	0.00917276	0.0264337	0.013392	0.00429446	0.00250539	0.0120583	0.014251	0.0139914	0.00617691	0.00392461	0.0051396	0.00308716	0.0124957	0.070544	0.0136498	0.015663	0.00732659	0.0133461	0.0309186	0.0804299	0.000769452	3.116893
